#group,false,false,true,true,false,false,true,true
#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,double,string,string
#default,mean,,,,,,,
,result,table,_start,_stop,_time,_value,_field,_measurement
,,0,2024-12-17T20:38:49.420672Z,2024-12-17T20:53:49.420672Z,2024-12-17T20:45:40Z,1002.69,value,pressure
,,0,2024-12-17T20:38:49.420672Z,2024-12-17T20:53:49.420672Z,2024-12-17T20:45:41Z,1002.71,value,pressure
,,0,2024-12-17T20:38:49.420672Z,2024-12-17T20:53:49.420672Z,2024-12-17T20:45:42Z,1002.69,value,pressure
,,0,2024-12-17T20:38:49.420672Z,2024-12-17T20:53:49.420672Z,2024-12-17T20:45:43Z,1002.71,value,pressure
,,0,2024-12-17T20:38:49.420672Z,2024-12-17T20:53:49.420672Z,2024-12-17T20:45:44Z,1002.68,value,pressure
,,0,2024-12-17T20:38:49.420672Z,2024-12-17T20:53:49.420672Z,2024-12-17T20:45:45Z,1002.68,value,pressure
,,0,2024-12-17T20:38:49.420672Z,2024-12-17T20:53:49.420672Z,2024-12-17T20:45:46Z,1002.66,value,pressure
,,0,2024-12-17T20:38:49.420672Z,2024-12-17T20:53:49.420672Z,2024-12-17T20:45:47Z,1002.68,value,pressure
,,0,2024-12-17T20:38:49.420672Z,2024-12-17T20:53:49.420672Z,2024-12-17T20:45:48Z,1002.71,value,pressure
,,0,2024-12-17T20:38:49.420672Z,2024-12-17T20:53:49.420672Z,2024-12-17T20:45:49Z,1002.62,value,pressure
,,0,2024-12-17T20:38:49.420672Z,2024-12-17T20:53:49.420672Z,2024-12-17T20:45:50Z,1002.64,value,pressure
,,0,2024-12-17T20:38:49.420672Z,2024-12-17T20:53:49.420672Z,2024-12-17T20:45:51Z,1002.64,value,pressure
,,0,2024-12-17T20:38:49.420672Z,2024-12-17T20:53:49.420672Z,2024-12-17T20:45:52Z,1002.64,value,pressure
,,0,2024-12-17T20:38:49.420672Z,2024-12-17T20:53:49.420672Z,2024-12-17T20:45:53Z,1002.65,value,pressure
,,0,2024-12-17T20:38:49.420672Z,2024-12-17T20:53:49.420672Z,2024-12-17T20:45:54Z,1002.65,value,pressure
,,0,2024-12-17T20:38:49.420672Z,2024-12-17T20:53:49.420672Z,2024-12-17T20:45:55Z,1002.65,value,pressure
,,0,2024-12-17T20:38:49.420672Z,2024-12-17T20:53:49.420672Z,2024-12-17T20:45:56Z,1002.67,value,pressure
,,0,2024-12-17T20:38:49.420672Z,2024-12-17T20:53:49.420672Z,2024-12-17T20:45:57Z,1002.75,value,pressure
,,0,2024-12-17T20:38:49.420672Z,2024-12-17T20:53:49.420672Z,2024-12-17T20:45:58Z,1002.69,value,pressure
,,0,2024-12-17T20:38:49.420672Z,2024-12-17T20:53:49.420672Z,2024-12-17T20:45:59Z,1002.69,value,pressure
,,0,2024-12-17T20:38:49.420672Z,2024-12-17T20:53:49.420672Z,2024-12-17T20:46:00Z,1002.68,value,pressure
,,0,2024-12-17T20:38:49.420672Z,2024-12-17T20:53:49.420672Z,2024-12-17T20:46:01Z,1002.68,value,pressure
,,0,2024-12-17T20:38:49.420672Z,2024-12-17T20:53:49.420672Z,2024-12-17T20:46:02Z,1002.66,value,pressure
,,0,2024-12-17T20:38:49.420672Z,2024-12-17T20:53:49.420672Z,2024-12-17T20:46:03Z,1002.65,value,pressure
,,0,2024-12-17T20:38:49.420672Z,2024-12-17T20:53:49.420672Z,2024-12-17T20:46:04Z,1002.65,value,pressure
,,0,2024-12-17T20:38:49.420672Z,2024-12-17T20:53:49.420672Z,2024-12-17T20:46:05Z,1002.6,value,pressure
,,0,2024-12-17T20:38:49.420672Z,2024-12-17T20:53:49.420672Z,2024-12-17T20:46:06Z,1002.61,value,pressure
,,0,2024-12-17T20:38:49.420672Z,2024-12-17T20:53:49.420672Z,2024-12-17T20:46:07Z,1002.64,value,pressure
,,0,2024-12-17T20:38:49.420672Z,2024-12-17T20:53:49.420672Z,2024-12-17T20:46:08Z,1002.61,value,pressure
,,0,2024-12-17T20:38:49.420672Z,2024-12-17T20:53:49.420672Z,2024-12-17T20:46:11Z,1002.5966666666667,value,pressure
,,0,2024-12-17T20:38:49.420672Z,2024-12-17T20:53:49.420672Z,2024-12-17T20:46:12Z,1002.55,value,pressure
,,0,2024-12-17T20:38:49.420672Z,2024-12-17T20:53:49.420672Z,2024-12-17T20:46:13Z,1002.5,value,pressure
,,0,2024-12-17T20:38:49.420672Z,2024-12-17T20:53:49.420672Z,2024-12-17T20:46:14Z,1002.5,value,pressure
,,0,2024-12-17T20:38:49.420672Z,2024-12-17T20:53:49.420672Z,2024-12-17T20:46:15Z,1002.44,value,pressure
,,0,2024-12-17T20:38:49.420672Z,2024-12-17T20:53:49.420672Z,2024-12-17T20:46:16Z,1002.45,value,pressure
,,0,2024-12-17T20:38:49.420672Z,2024-12-17T20:53:49.420672Z,2024-12-17T20:46:17Z,1002.43,value,pressure
,,0,2024-12-17T20:38:49.420672Z,2024-12-17T20:53:49.420672Z,2024-12-17T20:46:18Z,1002.4,value,pressure
,,0,2024-12-17T20:38:49.420672Z,2024-12-17T20:53:49.420672Z,2024-12-17T20:46:19Z,1002.41,value,pressure
,,0,2024-12-17T20:38:49.420672Z,2024-12-17T20:53:49.420672Z,2024-12-17T20:46:21Z,1002.38,value,pressure
,,0,2024-12-17T20:38:49.420672Z,2024-12-17T20:53:49.420672Z,2024-12-17T20:46:22Z,1002.36,value,pressure
,,0,2024-12-17T20:38:49.420672Z,2024-12-17T20:53:49.420672Z,2024-12-17T20:46:23Z,1002.33,value,pressure
,,0,2024-12-17T20:38:49.420672Z,2024-12-17T20:53:49.420672Z,2024-12-17T20:46:24Z,1002.32,value,pressure
,,0,2024-12-17T20:38:49.420672Z,2024-12-17T20:53:49.420672Z,2024-12-17T20:46:25Z,1002.3,value,pressure
,,0,2024-12-17T20:38:49.420672Z,2024-12-17T20:53:49.420672Z,2024-12-17T20:46:26Z,1002.27,value,pressure
,,0,2024-12-17T20:38:49.420672Z,2024-12-17T20:53:49.420672Z,2024-12-17T20:46:27Z,1002.27,value,pressure
,,0,2024-12-17T20:38:49.420672Z,2024-12-17T20:53:49.420672Z,2024-12-17T20:46:28Z,1002.24,value,pressure
,,0,2024-12-17T20:38:49.420672Z,2024-12-17T20:53:49.420672Z,2024-12-17T20:46:29Z,1002.25,value,pressure
,,0,2024-12-17T20:38:49.420672Z,2024-12-17T20:53:49.420672Z,2024-12-17T20:46:30Z,1002.26,value,pressure
,,0,2024-12-17T20:38:49.420672Z,2024-12-17T20:53:49.420672Z,2024-12-17T20:46:31Z,1002.22,value,pressure
,,0,2024-12-17T20:38:49.420672Z,2024-12-17T20:53:49.420672Z,2024-12-17T20:46:32Z,1002.24,value,pressure
,,0,2024-12-17T20:38:49.420672Z,2024-12-17T20:53:49.420672Z,2024-12-17T20:46:33Z,1002.23,value,pressure
,,0,2024-12-17T20:38:49.420672Z,2024-12-17T20:53:49.420672Z,2024-12-17T20:46:34Z,1002.2,value,pressure
,,0,2024-12-17T20:38:49.420672Z,2024-12-17T20:53:49.420672Z,2024-12-17T20:46:35Z,1002.21,value,pressure
,,0,2024-12-17T20:38:49.420672Z,2024-12-17T20:53:49.420672Z,2024-12-17T20:46:36Z,1002.2,value,pressure
,,0,2024-12-17T20:38:49.420672Z,2024-12-17T20:53:49.420672Z,2024-12-17T20:46:37Z,1002.17,value,pressure
,,0,2024-12-17T20:38:49.420672Z,2024-12-17T20:53:49.420672Z,2024-12-17T20:46:38Z,1002.14,value,pressure
,,0,2024-12-17T20:38:49.420672Z,2024-12-17T20:53:49.420672Z,2024-12-17T20:46:39Z,1002.09,value,pressure
,,0,2024-12-17T20:38:49.420672Z,2024-12-17T20:53:49.420672Z,2024-12-17T20:46:40Z,1002.1,value,pressure
,,0,2024-12-17T20:38:49.420672Z,2024-12-17T20:53:49.420672Z,2024-12-17T20:46:41Z,1002.09,value,pressure
,,0,2024-12-17T20:38:49.420672Z,2024-12-17T20:53:49.420672Z,2024-12-17T20:46:42Z,1002.09,value,pressure
,,0,2024-12-17T20:38:49.420672Z,2024-12-17T20:53:49.420672Z,2024-12-17T20:46:43Z,1002.06,value,pressure
,,0,2024-12-17T20:38:49.420672Z,2024-12-17T20:53:49.420672Z,2024-12-17T20:46:44Z,1002.03,value,pressure
,,0,2024-12-17T20:38:49.420672Z,2024-12-17T20:53:49.420672Z,2024-12-17T20:46:45Z,1002.03,value,pressure
,,0,2024-12-17T20:38:49.420672Z,2024-12-17T20:53:49.420672Z,2024-12-17T20:46:46Z,1002.02,value,pressure
,,0,2024-12-17T20:38:49.420672Z,2024-12-17T20:53:49.420672Z,2024-12-17T20:46:47Z,1002.02,value,pressure
,,0,2024-12-17T20:38:49.420672Z,2024-12-17T20:53:49.420672Z,2024-12-17T20:46:48Z,1002.05,value,pressure
,,0,2024-12-17T20:38:49.420672Z,2024-12-17T20:53:49.420672Z,2024-12-17T20:46:49Z,1002.01,value,pressure
,,0,2024-12-17T20:38:49.420672Z,2024-12-17T20:53:49.420672Z,2024-12-17T20:46:50Z,1001.98,value,pressure
,,0,2024-12-17T20:38:49.420672Z,2024-12-17T20:53:49.420672Z,2024-12-17T20:46:51Z,1001.97,value,pressure
,,0,2024-12-17T20:38:49.420672Z,2024-12-17T20:53:49.420672Z,2024-12-17T20:46:52Z,1001.94,value,pressure
,,0,2024-12-17T20:38:49.420672Z,2024-12-17T20:53:49.420672Z,2024-12-17T20:46:53Z,1001.93,value,pressure
,,0,2024-12-17T20:38:49.420672Z,2024-12-17T20:53:49.420672Z,2024-12-17T20:46:54Z,1001.96,value,pressure
,,0,2024-12-17T20:38:49.420672Z,2024-12-17T20:53:49.420672Z,2024-12-17T20:46:55Z,1001.95,value,pressure
,,0,2024-12-17T20:38:49.420672Z,2024-12-17T20:53:49.420672Z,2024-12-17T20:46:56Z,1001.92,value,pressure
,,0,2024-12-17T20:38:49.420672Z,2024-12-17T20:53:49.420672Z,2024-12-17T20:46:57Z,1001.88,value,pressure
,,0,2024-12-17T20:38:49.420672Z,2024-12-17T20:53:49.420672Z,2024-12-17T20:46:58Z,1001.89,value,pressure
,,0,2024-12-17T20:38:49.420672Z,2024-12-17T20:53:49.420672Z,2024-12-17T20:46:59Z,1001.88,value,pressure
,,0,2024-12-17T20:38:49.420672Z,2024-12-17T20:53:49.420672Z,2024-12-17T20:47:00Z,1001.87,value,pressure
,,0,2024-12-17T20:38:49.420672Z,2024-12-17T20:53:49.420672Z,2024-12-17T20:47:01Z,1001.86,value,pressure
,,0,2024-12-17T20:38:49.420672Z,2024-12-17T20:53:49.420672Z,2024-12-17T20:47:02Z,1001.86,value,pressure
,,0,2024-12-17T20:38:49.420672Z,2024-12-17T20:53:49.420672Z,2024-12-17T20:47:03Z,1001.9,value,pressure
,,0,2024-12-17T20:38:49.420672Z,2024-12-17T20:53:49.420672Z,2024-12-17T20:47:04Z,1001.9,value,pressure
,,0,2024-12-17T20:38:49.420672Z,2024-12-17T20:53:49.420672Z,2024-12-17T20:47:05Z,1001.91,value,pressure
,,0,2024-12-17T20:38:49.420672Z,2024-12-17T20:53:49.420672Z,2024-12-17T20:47:06Z,1001.89,value,pressure
,,0,2024-12-17T20:38:49.420672Z,2024-12-17T20:53:49.420672Z,2024-12-17T20:47:07Z,1001.88,value,pressure
,,0,2024-12-17T20:38:49.420672Z,2024-12-17T20:53:49.420672Z,2024-12-17T20:47:08Z,1001.89,value,pressure
,,0,2024-12-17T20:38:49.420672Z,2024-12-17T20:53:49.420672Z,2024-12-17T20:47:09Z,1001.93,value,pressure
,,0,2024-12-17T20:38:49.420672Z,2024-12-17T20:53:49.420672Z,2024-12-17T20:47:10Z,1001.96,value,pressure
,,0,2024-12-17T20:38:49.420672Z,2024-12-17T20:53:49.420672Z,2024-12-17T20:47:11Z,1001.95,value,pressure
,,0,2024-12-17T20:38:49.420672Z,2024-12-17T20:53:49.420672Z,2024-12-17T20:47:12Z,1001.93,value,pressure
,,0,2024-12-17T20:38:49.420672Z,2024-12-17T20:53:49.420672Z,2024-12-17T20:47:13Z,1001.95,value,pressure
,,0,2024-12-17T20:38:49.420672Z,2024-12-17T20:53:49.420672Z,2024-12-17T20:47:14Z,1001.93,value,pressure
,,0,2024-12-17T20:38:49.420672Z,2024-12-17T20:53:49.420672Z,2024-12-17T20:47:15Z,1001.91,value,pressure
,,0,2024-12-17T20:38:49.420672Z,2024-12-17T20:53:49.420672Z,2024-12-17T20:47:17Z,1001.935,value,pressure
,,0,2024-12-17T20:38:49.420672Z,2024-12-17T20:53:49.420672Z,2024-12-17T20:47:18Z,1001.96,value,pressure
,,0,2024-12-17T20:38:49.420672Z,2024-12-17T20:53:49.420672Z,2024-12-17T20:47:21Z,1001.97,value,pressure
,,0,2024-12-17T20:38:49.420672Z,2024-12-17T20:53:49.420672Z,2024-12-17T20:47:22Z,1001.97,value,pressure
,,0,2024-12-17T20:38:49.420672Z,2024-12-17T20:53:49.420672Z,2024-12-17T20:47:23Z,1001.98,value,pressure
,,0,2024-12-17T20:38:49.420672Z,2024-12-17T20:53:49.420672Z,2024-12-17T20:47:24Z,1001.96,value,pressure
,,0,2024-12-17T20:38:49.420672Z,2024-12-17T20:53:49.420672Z,2024-12-17T20:47:25Z,1001.98,value,pressure
,,0,2024-12-17T20:38:49.420672Z,2024-12-17T20:53:49.420672Z,2024-12-17T20:47:26Z,1001.96,value,pressure
,,0,2024-12-17T20:38:49.420672Z,2024-12-17T20:53:49.420672Z,2024-12-17T20:47:27Z,1001.93,value,pressure
,,0,2024-12-17T20:38:49.420672Z,2024-12-17T20:53:49.420672Z,2024-12-17T20:47:28Z,1001.94,value,pressure
,,0,2024-12-17T20:38:49.420672Z,2024-12-17T20:53:49.420672Z,2024-12-17T20:47:29Z,1001.94,value,pressure
,,0,2024-12-17T20:38:49.420672Z,2024-12-17T20:53:49.420672Z,2024-12-17T20:47:30Z,1001.93,value,pressure
,,0,2024-12-17T20:38:49.420672Z,2024-12-17T20:53:49.420672Z,2024-12-17T20:47:31Z,1001.94,value,pressure
,,0,2024-12-17T20:38:49.420672Z,2024-12-17T20:53:49.420672Z,2024-12-17T20:47:32Z,1001.93,value,pressure
,,0,2024-12-17T20:38:49.420672Z,2024-12-17T20:53:49.420672Z,2024-12-17T20:47:33Z,1001.92,value,pressure
,,0,2024-12-17T20:38:49.420672Z,2024-12-17T20:53:49.420672Z,2024-12-17T20:47:34Z,1001.94,value,pressure
,,0,2024-12-17T20:38:49.420672Z,2024-12-17T20:53:49.420672Z,2024-12-17T20:47:35Z,1001.95,value,pressure
,,0,2024-12-17T20:38:49.420672Z,2024-12-17T20:53:49.420672Z,2024-12-17T20:47:36Z,1001.95,value,pressure
,,0,2024-12-17T20:38:49.420672Z,2024-12-17T20:53:49.420672Z,2024-12-17T20:47:37Z,1001.97,value,pressure
,,0,2024-12-17T20:38:49.420672Z,2024-12-17T20:53:49.420672Z,2024-12-17T20:47:38Z,1001.96,value,pressure
,,0,2024-12-17T20:38:49.420672Z,2024-12-17T20:53:49.420672Z,2024-12-17T20:47:39Z,1001.93,value,pressure
,,0,2024-12-17T20:38:49.420672Z,2024-12-17T20:53:49.420672Z,2024-12-17T20:47:40Z,1001.93,value,pressure
,,0,2024-12-17T20:38:49.420672Z,2024-12-17T20:53:49.420672Z,2024-12-17T20:47:41Z,1001.97,value,pressure
,,0,2024-12-17T20:38:49.420672Z,2024-12-17T20:53:49.420672Z,2024-12-17T20:47:42Z,1001.98,value,pressure
,,0,2024-12-17T20:38:49.420672Z,2024-12-17T20:53:49.420672Z,2024-12-17T20:47:43Z,1001.98,value,pressure
,,0,2024-12-17T20:38:49.420672Z,2024-12-17T20:53:49.420672Z,2024-12-17T20:47:44Z,1001.99,value,pressure
,,0,2024-12-17T20:38:49.420672Z,2024-12-17T20:53:49.420672Z,2024-12-17T20:47:45Z,1001.98,value,pressure
,,0,2024-12-17T20:38:49.420672Z,2024-12-17T20:53:49.420672Z,2024-12-17T20:47:46Z,1001.97,value,pressure
,,0,2024-12-17T20:38:49.420672Z,2024-12-17T20:53:49.420672Z,2024-12-17T20:47:47Z,1001.97,value,pressure
,,0,2024-12-17T20:38:49.420672Z,2024-12-17T20:53:49.420672Z,2024-12-17T20:47:48Z,1001.96,value,pressure
,,0,2024-12-17T20:38:49.420672Z,2024-12-17T20:53:49.420672Z,2024-12-17T20:47:49Z,1001.95,value,pressure
,,0,2024-12-17T20:38:49.420672Z,2024-12-17T20:53:49.420672Z,2024-12-17T20:47:50Z,1001.96,value,pressure
,,0,2024-12-17T20:38:49.420672Z,2024-12-17T20:53:49.420672Z,2024-12-17T20:47:51Z,1001.96,value,pressure
,,0,2024-12-17T20:38:49.420672Z,2024-12-17T20:53:49.420672Z,2024-12-17T20:47:52Z,1001.97,value,pressure
,,0,2024-12-17T20:38:49.420672Z,2024-12-17T20:53:49.420672Z,2024-12-17T20:47:53Z,1001.96,value,pressure
,,0,2024-12-17T20:38:49.420672Z,2024-12-17T20:53:49.420672Z,2024-12-17T20:47:54Z,1001.97,value,pressure
,,0,2024-12-17T20:38:49.420672Z,2024-12-17T20:53:49.420672Z,2024-12-17T20:47:55Z,1001.95,value,pressure
,,0,2024-12-17T20:38:49.420672Z,2024-12-17T20:53:49.420672Z,2024-12-17T20:47:56Z,1001.96,value,pressure
,,0,2024-12-17T20:38:49.420672Z,2024-12-17T20:53:49.420672Z,2024-12-17T20:47:57Z,1001.94,value,pressure
,,0,2024-12-17T20:38:49.420672Z,2024-12-17T20:53:49.420672Z,2024-12-17T20:47:58Z,1001.95,value,pressure
,,0,2024-12-17T20:38:49.420672Z,2024-12-17T20:53:49.420672Z,2024-12-17T20:47:59Z,1001.98,value,pressure
,,0,2024-12-17T20:38:49.420672Z,2024-12-17T20:53:49.420672Z,2024-12-17T20:48:01Z,1001.95,value,pressure
,,0,2024-12-17T20:38:49.420672Z,2024-12-17T20:53:49.420672Z,2024-12-17T20:48:02Z,1001.97,value,pressure
,,0,2024-12-17T20:38:49.420672Z,2024-12-17T20:53:49.420672Z,2024-12-17T20:48:03Z,1001.97,value,pressure
,,0,2024-12-17T20:38:49.420672Z,2024-12-17T20:53:49.420672Z,2024-12-17T20:48:05Z,1001.96,value,pressure
,,0,2024-12-17T20:38:49.420672Z,2024-12-17T20:53:49.420672Z,2024-12-17T20:48:06Z,1001.95,value,pressure
,,0,2024-12-17T20:38:49.420672Z,2024-12-17T20:53:49.420672Z,2024-12-17T20:48:07Z,1001.96,value,pressure
,,0,2024-12-17T20:38:49.420672Z,2024-12-17T20:53:49.420672Z,2024-12-17T20:48:08Z,1001.96,value,pressure
,,0,2024-12-17T20:38:49.420672Z,2024-12-17T20:53:49.420672Z,2024-12-17T20:48:09Z,1001.95,value,pressure
,,0,2024-12-17T20:38:49.420672Z,2024-12-17T20:53:49.420672Z,2024-12-17T20:48:10Z,1001.98,value,pressure
,,0,2024-12-17T20:38:49.420672Z,2024-12-17T20:53:49.420672Z,2024-12-17T20:48:11Z,1001.97,value,pressure
,,0,2024-12-17T20:38:49.420672Z,2024-12-17T20:53:49.420672Z,2024-12-17T20:48:12Z,1001.98,value,pressure
,,0,2024-12-17T20:38:49.420672Z,2024-12-17T20:53:49.420672Z,2024-12-17T20:48:13Z,1001.98,value,pressure
,,0,2024-12-17T20:38:49.420672Z,2024-12-17T20:53:49.420672Z,2024-12-17T20:48:14Z,1001.98,value,pressure
,,0,2024-12-17T20:38:49.420672Z,2024-12-17T20:53:49.420672Z,2024-12-17T20:48:15Z,1001.96,value,pressure
,,0,2024-12-17T20:38:49.420672Z,2024-12-17T20:53:49.420672Z,2024-12-17T20:48:16Z,1002,value,pressure
,,0,2024-12-17T20:38:49.420672Z,2024-12-17T20:53:49.420672Z,2024-12-17T20:48:17Z,1001.98,value,pressure
,,0,2024-12-17T20:38:49.420672Z,2024-12-17T20:53:49.420672Z,2024-12-17T20:48:18Z,1001.98,value,pressure
,,0,2024-12-17T20:38:49.420672Z,2024-12-17T20:53:49.420672Z,2024-12-17T20:48:19Z,1001.99,value,pressure
,,0,2024-12-17T20:38:49.420672Z,2024-12-17T20:53:49.420672Z,2024-12-17T20:48:20Z,1002,value,pressure
,,0,2024-12-17T20:38:49.420672Z,2024-12-17T20:53:49.420672Z,2024-12-17T20:48:21Z,1002,value,pressure
,,0,2024-12-17T20:38:49.420672Z,2024-12-17T20:53:49.420672Z,2024-12-17T20:48:22Z,1001.97,value,pressure
,,0,2024-12-17T20:38:49.420672Z,2024-12-17T20:53:49.420672Z,2024-12-17T20:48:23Z,1001.99,value,pressure
,,0,2024-12-17T20:38:49.420672Z,2024-12-17T20:53:49.420672Z,2024-12-17T20:48:24Z,1002.01,value,pressure
,,0,2024-12-17T20:38:49.420672Z,2024-12-17T20:53:49.420672Z,2024-12-17T20:48:25Z,1002,value,pressure
,,0,2024-12-17T20:38:49.420672Z,2024-12-17T20:53:49.420672Z,2024-12-17T20:48:26Z,1001.98,value,pressure
,,0,2024-12-17T20:38:49.420672Z,2024-12-17T20:53:49.420672Z,2024-12-17T20:48:27Z,1001.99,value,pressure
,,0,2024-12-17T20:38:49.420672Z,2024-12-17T20:53:49.420672Z,2024-12-17T20:48:28Z,1002.01,value,pressure
,,0,2024-12-17T20:38:49.420672Z,2024-12-17T20:53:49.420672Z,2024-12-17T20:48:29Z,1002,value,pressure
,,0,2024-12-17T20:38:49.420672Z,2024-12-17T20:53:49.420672Z,2024-12-17T20:48:30Z,1002,value,pressure
,,0,2024-12-17T20:38:49.420672Z,2024-12-17T20:53:49.420672Z,2024-12-17T20:48:31Z,1002,value,pressure
,,0,2024-12-17T20:38:49.420672Z,2024-12-17T20:53:49.420672Z,2024-12-17T20:48:32Z,1002.01,value,pressure
,,0,2024-12-17T20:38:49.420672Z,2024-12-17T20:53:49.420672Z,2024-12-17T20:48:33Z,1002.02,value,pressure
,,0,2024-12-17T20:38:49.420672Z,2024-12-17T20:53:49.420672Z,2024-12-17T20:48:34Z,1002.02,value,pressure
,,0,2024-12-17T20:38:49.420672Z,2024-12-17T20:53:49.420672Z,2024-12-17T20:48:35Z,1002.01,value,pressure
,,0,2024-12-17T20:38:49.420672Z,2024-12-17T20:53:49.420672Z,2024-12-17T20:48:36Z,1001.99,value,pressure
,,0,2024-12-17T20:38:49.420672Z,2024-12-17T20:53:49.420672Z,2024-12-17T20:48:37Z,1001.98,value,pressure
,,0,2024-12-17T20:38:49.420672Z,2024-12-17T20:53:49.420672Z,2024-12-17T20:48:38Z,1001.98,value,pressure
,,0,2024-12-17T20:38:49.420672Z,2024-12-17T20:53:49.420672Z,2024-12-17T20:48:39Z,1002.01,value,pressure
,,0,2024-12-17T20:38:49.420672Z,2024-12-17T20:53:49.420672Z,2024-12-17T20:48:40Z,1002.01,value,pressure
,,0,2024-12-17T20:38:49.420672Z,2024-12-17T20:53:49.420672Z,2024-12-17T20:48:41Z,1002.01,value,pressure
,,0,2024-12-17T20:38:49.420672Z,2024-12-17T20:53:49.420672Z,2024-12-17T20:48:42Z,1001.99,value,pressure
,,0,2024-12-17T20:38:49.420672Z,2024-12-17T20:53:49.420672Z,2024-12-17T20:48:43Z,1002,value,pressure
,,0,2024-12-17T20:38:49.420672Z,2024-12-17T20:53:49.420672Z,2024-12-17T20:48:44Z,1001.99,value,pressure
,,0,2024-12-17T20:38:49.420672Z,2024-12-17T20:53:49.420672Z,2024-12-17T20:48:46Z,1002.02,value,pressure
,,0,2024-12-17T20:38:49.420672Z,2024-12-17T20:53:49.420672Z,2024-12-17T20:48:47Z,1002.02,value,pressure
,,0,2024-12-17T20:38:49.420672Z,2024-12-17T20:53:49.420672Z,2024-12-17T20:48:48Z,1002,value,pressure
,,0,2024-12-17T20:38:49.420672Z,2024-12-17T20:53:49.420672Z,2024-12-17T20:48:49Z,1002,value,pressure
,,0,2024-12-17T20:38:49.420672Z,2024-12-17T20:53:49.420672Z,2024-12-17T20:48:50Z,1001.98,value,pressure
,,0,2024-12-17T20:38:49.420672Z,2024-12-17T20:53:49.420672Z,2024-12-17T20:48:51Z,1002.01,value,pressure
,,0,2024-12-17T20:38:49.420672Z,2024-12-17T20:53:49.420672Z,2024-12-17T20:48:52Z,1002,value,pressure
,,0,2024-12-17T20:38:49.420672Z,2024-12-17T20:53:49.420672Z,2024-12-17T20:48:53Z,1002,value,pressure
,,0,2024-12-17T20:38:49.420672Z,2024-12-17T20:53:49.420672Z,2024-12-17T20:48:54Z,1002.01,value,pressure
,,0,2024-12-17T20:38:49.420672Z,2024-12-17T20:53:49.420672Z,2024-12-17T20:48:55Z,1002.01,value,pressure
,,0,2024-12-17T20:38:49.420672Z,2024-12-17T20:53:49.420672Z,2024-12-17T20:48:56Z,1002.02,value,pressure
,,0,2024-12-17T20:38:49.420672Z,2024-12-17T20:53:49.420672Z,2024-12-17T20:48:57Z,1002.01,value,pressure
,,0,2024-12-17T20:38:49.420672Z,2024-12-17T20:53:49.420672Z,2024-12-17T20:48:58Z,1002.03,value,pressure
,,0,2024-12-17T20:38:49.420672Z,2024-12-17T20:53:49.420672Z,2024-12-17T20:48:59Z,1001.99,value,pressure
,,0,2024-12-17T20:38:49.420672Z,2024-12-17T20:53:49.420672Z,2024-12-17T20:49:00Z,1001.99,value,pressure
,,0,2024-12-17T20:38:49.420672Z,2024-12-17T20:53:49.420672Z,2024-12-17T20:49:01Z,1002.01,value,pressure
,,0,2024-12-17T20:38:49.420672Z,2024-12-17T20:53:49.420672Z,2024-12-17T20:49:02Z,1002,value,pressure
,,0,2024-12-17T20:38:49.420672Z,2024-12-17T20:53:49.420672Z,2024-12-17T20:49:03Z,1002.01,value,pressure
,,0,2024-12-17T20:38:49.420672Z,2024-12-17T20:53:49.420672Z,2024-12-17T20:49:04Z,1002.03,value,pressure
,,0,2024-12-17T20:38:49.420672Z,2024-12-17T20:53:49.420672Z,2024-12-17T20:49:05Z,1002.03,value,pressure
,,0,2024-12-17T20:38:49.420672Z,2024-12-17T20:53:49.420672Z,2024-12-17T20:49:06Z,1002.04,value,pressure
,,0,2024-12-17T20:38:49.420672Z,2024-12-17T20:53:49.420672Z,2024-12-17T20:49:07Z,1002.03,value,pressure
,,0,2024-12-17T20:38:49.420672Z,2024-12-17T20:53:49.420672Z,2024-12-17T20:49:08Z,1002.01,value,pressure
,,0,2024-12-17T20:38:49.420672Z,2024-12-17T20:53:49.420672Z,2024-12-17T20:49:09Z,1002.02,value,pressure
,,0,2024-12-17T20:38:49.420672Z,2024-12-17T20:53:49.420672Z,2024-12-17T20:49:10Z,1002.02,value,pressure
,,0,2024-12-17T20:38:49.420672Z,2024-12-17T20:53:49.420672Z,2024-12-17T20:49:11Z,1002.04,value,pressure
,,0,2024-12-17T20:38:49.420672Z,2024-12-17T20:53:49.420672Z,2024-12-17T20:49:12Z,1002.01,value,pressure
,,0,2024-12-17T20:38:49.420672Z,2024-12-17T20:53:49.420672Z,2024-12-17T20:49:13Z,1002.02,value,pressure
,,0,2024-12-17T20:38:49.420672Z,2024-12-17T20:53:49.420672Z,2024-12-17T20:49:14Z,1002.03,value,pressure
,,0,2024-12-17T20:38:49.420672Z,2024-12-17T20:53:49.420672Z,2024-12-17T20:49:15Z,1002.03,value,pressure
,,0,2024-12-17T20:38:49.420672Z,2024-12-17T20:53:49.420672Z,2024-12-17T20:49:16Z,1002.02,value,pressure
,,0,2024-12-17T20:38:49.420672Z,2024-12-17T20:53:49.420672Z,2024-12-17T20:49:17Z,1002.04,value,pressure
,,0,2024-12-17T20:38:49.420672Z,2024-12-17T20:53:49.420672Z,2024-12-17T20:49:18Z,1002.03,value,pressure
